Corre;Año; Tipo de Carne;Mes;Departamento;Municipio;Clase;Sexo (subclase);Número de Cabezas;Peso total en libras;Peso total del número de cabezas (quintales);Peso vivo promedio (Peso de cada cabeza);Carne y Hueso;Sebo;Total;Vísceras;Cuero;Sangre;Desperdicio;;;
4995;2023;1;8;14;16;1;5;130;69,940;699;5.38;349;31;380;98;56;35;7;;;
4996;2023;1;8;14;17;1;1;5;3,300;33;6.60;16;1;18;4;3;2;0;;;
4997;2023;1;8;14;17;1;3;7;4,865;49;6.95;24;2;26;6;4;2;0;;;
4998;2023;1;8;14;17;1;5;6;3,228;32;5.38;16;1;18;5;3;2;0;;;
4999;2023;1;8;14;18;1;1;6;4,740;47;7.90;24;2;26;6;4;2;0;;;
5000;2023;1;8;14;18;1;2;3;2,280;23;7.60;11;1;12;3;2;1;0;;;
5001;2023;1;8;14;18;1;5;3;1,770;18;5.90;9;1;10;2;1;1;0;;;
5002;2023;1;8;14;18;1;6;1;575;6;5.75;3;0;3;1;0;0;0;;;
5003;2023;1;8;14;18;2;1;10;3,000;30;3.00;17;8;25;2;0;1;1;;;
5004;2023;1;8;14;18;2;2;7;2,100;21;3.00;12;6;18;2;0;1;1;;;
5005;2023;1;8;14;19;1;1;34;22,440;224;6.60;112;10;122;28;18;11;2;;;
5006;2023;1;8;14;19;1;5;5;2,690;27;5.38;13;1;15;4;2;1;0;;;
5007;2023;1;8;14;20;1;1;120;94,800;948;7.90;473;42;515;118;75;47;9;;;
5008;2023;1;8;14;20;1;5;67;39,530;395;5.90;197;18;215;55;31;20;4;;;
5009;2023;1;8;14;20;1;6;10;5,750;58;5.75;29;3;31;8;5;3;1;;;
5010;2023;1;8;14;20;2;1;30;4,500;45;1.50;26;12;38;4;0;1;2;;;
5011;2023;1;8;14;20;2;2;12;1,080;11;0.90;6;3;9;1;0;0;0;;;
5012;2023;1;8;14;21;1;1;12;9,480;95;7.90;47;4;52;12;8;5;1;;;
5013;2023;1;8;14;21;1;2;20;15,200;152;7.60;75;7;81;20;11;8;1;;;
5014;2023;1;8;14;21;1;6;14;8,050;81;5.75;40;4;44;11;6;4;1;;;
5015;2023;1;8;14;21;2;1;42;5,400;54;1.29;31;14;46;4;0;2;2;;;
5016;2023;1;8;14;21;2;2;38;3,800;38;1.00;22;10;32;3;0;1;2;;;
5017;2023;1;8;15;1;1;5;29;17,400;174;6.00;87;8;95;24;14;9;2;;;
5018;2023;1;8;15;1;1;6;4;1,600;16;4.00;8;1;9;2;1;1;0;;;
5019;2023;1;8;15;2;1;5;39;20,982;210;5.38;105;9;114;29;17;10;2;;;
5020;2023;1;8;15;3;1;1;12;8,220;82;6.85;41;4;45;10;7;4;1;;;
5021;2023;1;8;15;3;1;5;58;31,204;312;5.38;156;14;170;44;25;16;3;;;
5022;2023;1;8;15;3;1;6;6;2,400;24;4.00;12;1;13;3;2;1;0;;;
5023;2023;1;8;15;4;1;5;51;27,438;274;5.38;137;12;149;38;22;14;3;;;
5024;2023;1;8;15;5;1;1;6;3,960;40;6.60;20;2;22;5;3;2;0;;;
5025;2023;1;8;15;5;1;2;1;500;5;5.00;2;0;3;1;0;0;0;;;
5026;2023;1;8;15;5;1;5;12;6,456;65;5.38;32;3;35;9;5;3;1;;;
5027;2023;1;8;15;5;2;1;3;500;5;1.67;3;1;4;0;0;0;0;;;
5028;2023;1;8;15;5;2;2;15;900;9;0.60;5;2;8;1;0;0;0;;;
5029;2023;1;8;15;6;1;5;18;9,684;97;5.38;48;4;53;14;8;5;1;;;
5030;2023;1;8;15;6;1;6;2;900;9;4.50;4;0;5;1;1;0;0;;;
5031;2023;1;8;15;6;2;1;10;600;6;0.60;3;2;5;0;0;0;0;;;
5032;2023;1;8;15;6;2;2;10;600;6;0.60;3;2;5;0;0;0;0;;;
5033;2023;1;8;15;8;1;1;2;1,320;13;6.60;7;1;7;2;1;1;0;;;
5034;2023;1;8;15;8;1;5;6;3,228;32;5.38;16;1;18;5;3;2;0;;;
5035;2023;1;8;15;8;1;6;7;2,800;28;4.00;14;1;15;4;2;1;0;;;
5036;2023;1;8;16;1;1;1;84;57,540;575;6.85;287;26;313;72;46;29;6;;;
5037;2023;1;8;16;1;1;5;3;1,614;16;5.38;8;1;9;2;1;1;0;;;
5038;2023;1;8;16;1;2;1;57;13,680;137;2.40;79;37;116;11;0;4;6;;;
5039;2023;1;8;16;1;2;2;5;925;9;1.85;5;2;8;1;0;0;0;;;
5040;2023;1;8;16;2;1;1;2;1,320;13;6.60;7;1;7;2;1;1;0;;;
5041;2023;1;8;16;2;1;5;1;538;5;5.38;3;0;3;1;0;0;0;;;
5042;2023;1;8;16;2;2;1;8;595;6;0.74;3;2;5;0;0;0;0;;;
5043;2023;1;8;16;2;2;2;5;325;3;0.65;2;1;3;0;0;0;0;;;
5044;2023;1;8;16;3;1;1;100;68,500;685;6.85;342;31;372;85;54;34;7;;;
5045;2023;1;8;16;3;1;5;20;10,760;108;5.38;54;5;58;15;9;5;1;;;
5046;2023;1;8;16;3;1;6;16;6,400;64;4.00;32;3;35;9;5;3;1;;;
5047;2023;1;8;16;3;2;1;111;33,300;333;3.00;193;89;282;26;0;9;15;;;
5048;2023;1;8;16;3;2;2;72;21,600;216;3.00;125;58;183;17;0;6;10;;;
5049;2023;1;8;16;4;1;1;21;14,385;144;6.85;72;6;78;18;11;7;1;;;
5050;2023;1;8;16;4;1;5;79;42,502;425;5.38;212;19;231;60;34;21;4;;;
5051;2023;1;8;16;4;2;1;35;7,000;70;2.00;41;19;59;6;0;2;3;;;
5052;2023;1;8;16;4;2;2;40;8,000;80;2.00;46;21;68;6;0;2;4;;;
5053;2023;1;8;16;5;1;1;15;10,275;103;6.85;51;5;56;13;8;5;1;;;
5054;2023;1;8;16;5;1;2;2;1,000;10;5.00;5;0;5;1;1;1;0;;;
5055;2023;1;8;16;5;1;5;1;538;5;5.38;3;0;3;1;0;0;0;;;
5056;2023;1;8;16;5;2;1;3;730;7;2.43;4;2;6;1;0;0;0;;;
5057;2023;1;8;16;5;2;2;7;1,620;16;2.31;9;4;14;1;0;0;1;;;
5058;2023;1;8;16;6;1;1;39;26,715;267;6.85;133;12;145;33;21;13;3;;;
5059;2023;1;8;16;6;1;2;19;9,500;95;5.00;47;4;51;12;7;5;0;;;
5060;2023;1;8;16;6;1;5;23;12,374;124;5.38;62;6;67;17;10;6;1;;;
5061;2023;1;8;16;6;2;1;36;10,800;108;3.00;63;29;92;9;0;3;5;;;
5062;2023;1;8;16;6;2;2;26;7,800;78;3.00;45;21;66;6;0;2;4;;;
5063;2023;1;8;16;7;1;1;22;15,070;151;6.85;75;7;82;19;12;8;2;;;
5064;2023;1;8;16;7;1;5;18;9,684;97;5.38;48;4;53;14;8;5;1;;;
5065;2023;1;8;16;7;2;1;20;6,000;60;3.00;35;16;51;5;0;2;3;;;
5066;2023;1;8;16;7;2;2;16;3,200;32;2.00;19;9;27;3;0;1;1;;;
5067;2023;1;8;16;8;1;1;7;4,795;48;6.85;24;2;26;6;4;2;0;;;
5068;2023;1;8;16;8;1;2;12;6,000;60;5.00;29;3;32;8;4;3;0;;;
5069;2023;1;8;16;8;1;5;16;8,608;86;5.38;43;4;47;12;7;4;1;;;
5070;2023;1;8;16;8;2;1;2;550;6;2.75;3;1;5;0;0;0;0;;;
5071;2023;1;8;16;8;2;2;3;590;6;1.97;3;2;5;0;0;0;0;;;
5072;2023;1;8;16;9;1;1;89;60,965;610;6.85;304;27;331;76;48;30;6;;;
5073;2023;1;8;16;9;1;5;24;12,912;129;5.38;64;6;70;18;10;6;1;;;
5074;2023;1;8;16;9;2;1;18;5,400;54;3.00;31;14;46;4;0;2;2;;;
5075;2023;1;8;16;9;2;2;78;4,680;47;0.60;27;13;40;4;0;1;2;;;
5076;2023;1;8;16;10;1;1;52;35,620;356;6.85;178;16;194;44;28;18;4;;;
5077;2023;1;8;16;10;1;5;10;5,380;54;5.38;27;2;29;8;4;3;1;;;
5078;2023;1;8;16;10;2;1;16;6,400;64;4.00;37;17;54;5;0;2;3;;;
5079;2023;1;8;16;10;2;2;9;2,700;27;3.00;16;7;23;2;0;1;1;;;
5080;2023;1;8;16;11;1;1;26;14,985;150;5.76;75;7;81;19;12;7;1;;;
5081;2023;1;8;16;11;2;1;101;8,255;83;0.82;48;22;70;7;0;2;4;;;
5082;2023;1;8;16;13;1;1;95;65,075;651;6.85;325;29;354;81;52;33;7;;;
5083;2023;1;8;16;13;1;5;49;26,362;264;5.38;132;12;143;37;21;13;3;;;
5084;2023;1;8;16;13;2;1;14;4,200;42;3.00;24;11;36;3;0;1;2;;;
5085;2023;1;8;16;13;2;2;7;1,400;14;2.00;8;4;12;1;0;0;1;;;
5086;2023;1;8;16;14;1;1;9;6,165;62;6.85;31;3;34;8;5;3;1;;;
5087;2023;1;8;16;14;1;2;8;4,000;40;5.00;20;2;21;5;3;2;0;;;
5088;2023;1;8;16;14;1;5;35;18,830;188;5.38;94;8;102;26;15;9;2;;;
5089;2023;1;8;16;14;2;1;38;3,760;38;0.99;22;10;32;3;0;1;2;;;
5090;2023;1;8;16;14;2;2;2;198;2;0.99;1;1;2;0;0;0;0;;;
5091;2023;1;8;16;15;1;1;63;43,155;432;6.85;215;19;235;54;34;22;4;;;
5092;2023;1;8;16;15;1;2;30;15,000;150;5.00;74;7;80;19;11;8;1;;;
5093;2023;1;8;16;15;1;5;32;17,216;172;5.38;86;8;94;24;14;9;2;;;
5094;2023;1;8;16;15;1;6;31;12,400;124;4.00;62;6;67;17;10;6;1;;;
5095;2023;1;8;16;15;2;1;60;18,000;180;3.00;104;48;153;14;0;5;8;;;
5096;2023;1;8;16;15;2;2;50;17,500;175;3.50;102;47;148;14;0;5;8;;;
5097;2023;1;8;16;16;1;1;74;50,690;507;6.85;253;23;276;63;40;25;5;;;
5098;2023;1;8;16;16;1;5;7;3,766;38;5.38;19;2;20;5;3;2;0;;;
5099;2023;1;8;16;16;2;1;18;2,215;22;1.23;13;6;19;2;0;1;1;;;
5100;2023;1;8;16;16;2;2;15;1,967;20;1.31;11;5;17;2;0;1;1;;;
5101;2023;1;8;16;17;1;1;41;28,085;281;6.85;140;13;153;35;22;14;3;;;
5102;2023;1;8;16;17;1;5;18;9,684;97;5.38;48;4;53;14;8;5;1;;;
5103;2023;1;8;16;17;1;6;26;10,400;104;4.00;52;5;57;15;8;5;1;;;
5104;2023;1;8;16;17;2;1;5;2,000;20;4.00;12;5;17;2;0;1;1;;;
5105;2023;1;8;16;17;2;2;3;900;9;3.00;5;2;8;1;0;0;0;;;
5106;2023;1;8;17;1;1;5;4;2,000;20;5.00;10;1;11;3;2;1;0;;;
5107;2023;1;8;17;1;2;1;24;3,600;36;1.50;21;10;31;3;0;1;2;;;
5108;2023;1;8;17;1;2;2;19;2,850;29;1.50;17;8;24;2;0;1;1;;;
5109;2023;1;8;17;1;1;1;1;700;7;7.00;3;0;4;1;1;0;0;;;
5110;2023;1;8;17;1;1;5;132;66,000;660;5.00;329;29;359;92;52;33;7;;;
5111;2023;1;8;17;1;2;1;38;5,700;57;1.50;33;15;48;4;0;2;3;;;
5112;2023;1;8;17;1;2;2;38;5,700;57;1.50;33;15;48;4;0;2;3;;;
5113;2023;1;8;17;3;1;1;13;9,100;91;7.00;45;4;49;11;7;5;1;;;
5114;2023;1;8;17;3;1;2;11;5,500;55;5.00;27;2;29;7;4;3;0;;;
5115;2023;1;8;17;3;1;5;24;13,200;132;5.50;66;6;72;18;10;7;1;;;
5116;2023;1;8;17;3;1;6;19;9,500;95;5.00;47;4;52;13;8;5;1;;;
5117;2023;1;8;17;3;2;1;68;6,800;68;1.00;39;18;58;5;0;2;3;;;
5118;2023;1;8;17;3;2;2;72;7,280;73;1.01;42;19;62;6;0;2;3;;;
5119;2023;1;8;17;6;1;1;17;11,050;111;6.50;55;5;60;14;9;6;1;;;
5120;2023;1;8;17;6;1;2;21;13,650;137;6.50;67;6;73;18;10;7;1;;;
5121;2023;1;8;17;6;1;5;10;4,500;45;4.50;22;2;24;6;4;2;0;;;
5122;2023;1;8;17;6;1;6;19;11,115;111;5.85;55;5;60;16;9;6;1;;;
5123;2023;1;8;17;6;2;1;26;7,800;78;3.00;45;21;66;6;0;2;4;;;
5124;2023;1;8;17;7;1;1;3;1,980;20;6.60;10;1;11;2;2;1;0;;;
5125;2023;1;8;17;7;2;1;3;200;2;0.67;1;1;2;0;0;0;0;;;
5126;2023;1;8;17;9;1;1;6;3,960;40;6.60;20;2;22;5;3;2;0;;;
5127;2023;1;8;17;9;1;2;10;5,000;50;5.00;25;2;27;6;4;3;0;;;
5128;2023;1;8;17;9;1;5;8;4,304;43;5.38;21;2;23;6;3;2;0;;;
5129;2023;1;8;17;9;1;6;5;2,000;20;4.00;10;1;11;3;2;1;0;;;
5130;2023;1;8;17;9;2;1;18;1,080;11;0.60;6;3;9;1;0;0;0;;;
5131;2023;1;8;17;9;2;2;15;900;9;0.60;5;2;8;1;0;0;0;;;
5132;2023;1;8;17;10;1;2;12;8,400;84;7.00;41;4;45;11;6;4;0;;;
5133;2023;1;8;17;10;1;6;12;7,020;70;5.85;35;3;38;10;6;4;1;;;
5134;2023;1;8;17;10;2;1;9;2,700;27;3.00;16;7;23;2;0;1;1;;;
5135;2023;1;8;17;11;1;5;32;19,200;192;6.00;96;9;104;27;15;10;2;;;
5136;2023;1;8;17;12;1;1;25;19,300;193;7.72;96;9;105;24;15;10;2;;;
5137;2023;1;8;17;12;1;2;62;40,300;403;6.50;198;18;216;52;29;20;2;;;
5138;2023;1;8;17;12;1;5;84;50,400;504;6.00;251;22;274;71;40;25;5;;;
5139;2023;1;8;17;12;1;6;21;12,285;123;5.85;61;5;67;17;10;6;1;;;
5140;2023;1;8;17;12;2;1;173;43,250;433;2.50;251;116;367;34;0;12;19;;;
5141;2023;1;8;17;12;2;2;244;48,800;488;2.00;283;131;414;38;0;14;22;;;
5142;2023;1;8;18;1;1;1;28;21,616;216;7.72;108;10;117;27;17;11;2;;;
5143;2023;1;8;18;1;1;2;16;10,400;104;6.50;51;5;56;13;7;5;1;;;
5144;2023;1;8;18;1;1;5;439;263,400;2,634;6.00;1,314;117;1,432;369;209;132;26;;;
5145;2023;1;8;18;1;1;6;21;12,285;123;5.85;61;5;67;17;10;6;1;;;
5146;2023;1;8;18;1;2;1;475;124,500;1,245;2.62;723;333;1,056;98;0;35;56;;;
5147;2023;1;8;18;2;1;1;1;772;8;7.72;4;0;4;1;1;0;0;;;
5148;2023;1;8;18;2;1;2;1;650;7;6.50;3;0;3;1;0;0;0;;;
5149;2023;1;8;18;2;2;1;1;284;3;2.84;2;1;2;0;0;0;0;;;
5150;2023;1;8;18;2;2;2;1;115;1;1.15;1;0;1;0;0;0;0;;;
5151;2023;1;8;18;3;1;5;45;24,210;242;5.38;121;11;132;34;19;12;2;;;
5152;2023;1;8;18;4;1;1;9;6,948;69;7.72;35;3;38;9;6;3;1;;;
5153;2023;1;8;18;4;1;2;34;22,100;221;6.50;109;10;118;29;16;11;1;;;
5154;2023;1;8;18;4;1;5;172;103,200;1,032;6.00;515;46;561;144;82;52;10;;;
5155;2023;1;8;18;4;1;6;25;14,625;146;5.85;73;7;79;20;12;7;1;;;
5156;2023;1;8;19;1;1;1;55;49,500;495;9.00;247;22;269;62;39;25;5;;;
5157;2023;1;8;19;1;1;5;133;88,844;888;6.68;443;40;483;124;71;44;9;;;
5158;2023;1;8;19;1;2;1;7;1,400;14;2.00;8;4;12;1;0;0;1;;;
5159;2023;1;8;19;1;2;2;15;3,000;30;2.00;17;8;25;2;0;1;1;;;
5160;2023;1;8;19;2;1;1;3;2,439;24;8.13;12;1;13;3;2;1;0;;;
5161;2023;1;8;19;2;1;6;24;11,820;118;4.93;59;5;64;17;9;6;1;;;
5162;2023;1;8;19;2;2;1;3;495;5;1.65;3;1;4;0;0;0;0;;;
5163;2023;1;8;19;2;2;2;26;4,290;43;1.65;25;11;36;3;0;1;2;;;
5164;2023;1;8;19;4;1;5;164;98,400;984;6.00;491;44;535;138;78;49;10;;;
5165;2023;1;8;19;5;1;2;2;1,172;12;5.86;6;1;6;2;1;1;0;;;
5166;2023;1;8;19;5;1;5;47;31,396;314;6.68;157;14;171;44;25;16;3;;;
5167;2023;1;8;19;5;3;1;8;480;5;0.60;3;0;3;1;1;0;0;;;
5168;2023;1;8;19;5;3;2;47;2,820;28;0.60;17;2;19;3;4;1;1;;;
5169;2023;1;8;19;6;1;5;1;668;7;6.68;3;0;4;1;1;0;0;;;
5170;2023;1;8;19;6;2;1;3;600;6;2.00;3;2;5;0;0;0;0;;;
5171;2023;1;8;19;9;1;2;10;4,000;40;4.00;20;2;21;5;3;2;0;;;
5172;2023;1;8;19;9;1;5;9;4,842;48;5.38;24;2;26;7;4;2;0;;;
5173;2023;1;8;19;9;2;1;29;4,350;44;1.50;25;12;37;3;0;1;2;;;
5174;2023;1;8;19;9;2;2;30;4,500;45;1.50;26;12;38;4;0;1;2;;;
5175;2023;1;8;19;2;1;2;7;3,801;38;5.43;19;2;20;5;3;2;0;;;
5176;2023;1;8;20;1;1;1;33;21,780;218;6.60;109;10;118;27;17;11;2;;;
5177;2023;1;8;20;1;1;5;377;202,826;2,028;5.38;1,012;90;1,102;284;161;101;20;;;
5178;2023;1;8;20;4;1;1;5;5,000;50;10.00;25;2;27;6;4;2;1;;;
5179;2023;1;8;20;4;1;3;70;70,000;700;10.00;345;29;374;90;52;35;7;;;
5180;2023;1;8;20;4;1;5;60;42,000;420;7.00;210;19;228;59;33;21;4;;;
5181;2023;1;8;20;4;1;6;25;14,625;146;5.85;73;7;79;20;12;7;1;;;
5182;2023;1;8;20;7;1;1;13;12,571;126;9.67;63;6;68;16;10;6;1;;;
5183;2023;1;8;20;7;1;5;163;108,884;1,089;6.68;543;49;592;152;86;54;11;;;
5184;2023;1;8;20;7;1;6;10;5,850;59;5.85;29;3;32;8;5;3;1;;;
5185;2023;1;8;20;7;2;1;200;40,000;400;2.00;232;107;339;32;0;11;18;;;
5186;2023;1;8;20;7;2;2;218;43,600;436;2.00;253;117;370;34;0;12;20;;;
5187;2023;1;8;20;9;1;1;36;32,400;324;9.00;162;14;176;40;26;16;3;;;
5188;2023;1;8;20;9;1;5;54;40,500;405;7.50;202;18;220;57;32;20;4;;;
5189;2023;1;8;20;9;1;6;35;20,475;205;5.85;102;9;111;29;16;10;2;;;
5190;2023;1;8;20;9;2;1;80;16,000;160;2.00;93;43;136;13;0;4;7;;;
5191;2023;1;8;20;9;2;2;62;11,160;112;1.80;65;30;95;9;0;3;5;;;
5192;2023;1;8;20;11;1;5;8;5,344;53;6.68;27;2;29;7;4;3;1;;;
5193;2023;1;8;20;1;1;7;3;825;8;2.75;4;1;5;1;1;0;0;;;
5194;2023;1;8;21;1;1;1;25;18,750;188;7.50;94;8;102;23;15;9;2;;;
5195;2023;1;8;21;1;1;5;341;221,650;2,217;6.50;1,106;99;1,205;310;176;111;22;;;
5196;2023;1;8;21;1;1;6;1;600;6;6.00;3;0;3;1;0;0;0;;;
5197;2023;1;8;21;1;2;1;36;7,810;78;2.17;45;21;66;6;0;2;4;;;
5198;2023;1;8;21;1;2;2;41;7,410;74;1.81;43;20;63;6;0;2;3;;;
5199;2023;1;8;21;3;1;1;5;3,750;38;7.50;19;2;20;5;3;2;0;;;
5200;2023;1;8;21;3;1;2;18;12,600;126;7.00;62;6;68;16;9;6;1;;;
5201;2023;1;8;21;3;1;5;26;16,900;169;6.50;84;8;92;24;13;8;2;;;
5202;2023;1;8;21;3;1;6;25;17,200;172;6.88;86;8;93;24;14;9;2;;;
5203;2023;1;8;21;4;1;5;6;3,900;39;6.50;19;2;21;5;3;2;0;;;
5204;2023;1;8;21;4;1;6;6;3,600;36;6.00;18;2;20;5;3;2;0;;;
5205;2023;1;8;21;4;2;1;21;5,000;50;2.38;29;13;42;4;0;1;2;;;
5206;2023;1;8;21;6;1;1;7;5,250;53;7.50;26;2;29;7;4;3;1;;;
5207;2023;1;8;21;6;1;2;5;3,500;35;7.00;17;2;19;5;2;2;0;;;
5208;2023;1;8;21;6;1;5;42;27,300;273;6.50;136;12;148;38;22;14;3;;;
5209;2023;1;8;21;6;1;6;23;13,800;138;6.00;69;6;75;19;11;7;1;;;
5210;2023;1;8;21;6;1;7;4;2,000;20;5.00;10;1;12;2;1;1;0;;;
5211;2023;1;8;21;7;1;1;1;750;8;7.50;4;0;4;1;1;0;0;;;
5212;2023;1;8;21;7;1;5;4;2,600;26;6.50;13;1;14;4;2;1;0;;;
5213;2023;1;8;21;7;1;6;2;1,200;12;6.00;6;1;7;2;1;1;0;;;
5214;2023;1;8;22;1;1;5;40;26,000;260;6.50;130;12;141;36;21;13;3;;;
5215;2023;1;8;22;1;1;6;38;22,800;228;6.00;114;10;124;32;18;11;2;;;
5216;2023;1;8;22;2;1;1;11;8,250;83;7.50;41;4;45;10;7;4;1;;;
5217;2023;1;8;22;2;1;2;1;700;7;7.00;3;0;4;1;0;0;0;;;
5218;2023;1;8;22;2;1;5;47;30,550;306;6.50;152;14;166;43;24;15;3;;;
5219;2023;1;8;22;2;1;6;47;28,200;282;6.00;141;13;153;39;22;14;3;;;
5220;2023;1;8;22;5;1;2;6;4,200;42;7.00;21;2;23;5;3;2;0;;;
5221;2023;1;8;22;5;1;5;105;68,250;683;6.50;341;30;371;96;54;34;7;;;
5222;2023;1;8;22;5;1;6;45;27,000;270;6.00;135;12;147;38;21;13;3;;;
5223;2023;1;8;22;5;2;1;25;5,000;50;2.00;29;13;42;4;0;1;2;;;
5224;2023;1;8;22;5;2;2;15;3,000;30;2.00;17;8;25;2;0;1;1;;;
5225;2023;1;8;22;6;1;2;2;1,400;14;7.00;7;1;8;2;1;1;0;;;
5226;2023;1;8;22;6;1;3;1;725;7;7.25;4;0;4;1;1;0;0;;;
5227;2023;1;8;22;6;1;4;2;636;6;3.18;3;0;4;1;0;0;0;;;
5228;2023;1;8;22;6;1;5;3;1,950;20;6.50;10;1;11;3;2;1;0;;;
5229;2023;1;8;22;6;1;6;1;600;6;6.00;3;0;3;1;0;0;0;;;
5230;2023;1;8;22;6;1;7;2;1,050;11;5.25;5;1;6;1;1;0;0;;;
5231;2023;1;8;22;12;1;1;14;9,240;92;6.60;46;4;50;12;7;5;1;;;
5232;2023;1;8;22;12;1;2;13;6,500;65;5.00;32;3;35;8;5;3;0;;;
5233;2023;1;8;22;12;1;5;63;33,894;339;5.38;169;15;184;47;27;17;3;;;
5234;2023;1;8;22;12;1;6;18;7,200;72;4.00;36;3;39;10;6;4;1;;;
5235;2023;1;8;22;12;2;1;39;2,340;23;0.60;14;6;20;2;0;1;1;;;
5236;2023;1;8;22;12;2;2;20;1,200;12;0.60;7;3;10;1;0;0;1;;;
5237;2023;1;8;9;1;1;1;53;37,100;371;7.00;185;17;202;46;29;19;4;;;
5238;2023;1;8;9;1;1;2;146;102,200;1,022;7.00;502;46;548;132;73;51;5;;;
5239;2023;1;8;9;1;2;1;694;41,640;416;0.60;242;112;353;33;0;12;19;;;
5240;2023;1;8;9;1;2;2;484;29,040;290;0.60;169;78;246;23;0;8;13;;;
5241;2023;1;8;9;4;1;1;45;27,000;270;6.00;135;12;147;34;21;13;3;;;
5242;2023;1;8;9;20;1;1;200;150,000;1,500;7.50;748;67;815;187;119;75;15;;;
5243;2023;1;8;9;20;1;2;185;129,500;1,295;7.00;636;58;694;168;92;65;6;;;
5244;2023;1;8;9;20;1;5;180;117,000;1,170;6.50;584;52;636;164;93;58;12;;;
5245;2023;1;8;9;20;2;1;370;148,000;1,480;4.00;859;396;1,255;117;0;41;67;;;
5246;2023;1;8;9;20;2;2;326;65,200;652;2.00;378;175;553;51;0;18;29;;;
5247;2023;1;8;16;12;1;1;8;5,480;55;6.85;27;2;30;7;4;3;1;;;
5248;2023;1;8;16;12;1;5;13;6,994;70;5.38;35;3;38;10;6;3;1;;;
5249;2023;1;8;16;12;1;6;8;3,200;32;4.00;16;1;17;4;3;2;0;;;
5250;2023;1;8;16;12;2;1;30;7,675;77;2.56;45;21;65;6;0;2;3;;;
5251;2023;1;8;16;12;2;2;25;6,430;64;2.57;37;17;55;5;0;2;3;;;
5252;2023;1;8;7;7;1;1;60;39,600;396;6.60;198;18;215;49;31;20;4;;;
5253;2023;1;8;7;7;2;1;40;2,400;24;0.60;14;6;20;2;0;1;1;;;
5254;2023;1;9;1;2;2;1;861;193,725;1,937;2.25;1,124;519;1,643;153;0;54;87;;;
5255;2023;1;9;1;2;2;2;915;205,875;2,059;2.25;1,195;551;1,746;162;0;58;93;;;
5256;2023;1;9;17;1;1;5;6;3,000;30;5.00;15;1;16;4;2;1;0;;;
5257;2023;1;9;17;1;2;1;32;4,800;48;1.50;28;13;41;4;0;1;2;;;
5258;2023;1;9;17;1;2;2;36;5,400;54;1.50;31;14;46;4;0;2;2;;;
5259;2023;1;9;17;1;1;5;125;62,500;625;5.00;312;28;340;88;50;31;6;;;
5260;2023;1;9;17;1;2;1;49;7,350;74;1.50;43;20;62;6;0;2;3;;;
5261;2023;1;9;17;1;2;2;66;9,900;99;1.50;57;27;84;8;0;3;4;;;
5262;2023;1;9;17;3;1;1;6;4,800;48;8.00;24;2;26;6;4;2;0;;;
5263;2023;1;9;17;3;1;2;12;7,200;72;6.00;35;3;39;9;5;4;0;;;
5264;2023;1;9;17;3;1;5;14;9,100;91;6.50;45;4;49;13;7;5;1;;;
5265;2023;1;9;17;3;1;6;19;10,450;105;5.50;52;5;57;15;8;5;1;;;
5266;2023;1;9;17;3;2;1;64;8,000;80;1.25;46;21;68;6;0;2;4;;;
5267;2023;1;9;17;3;2;2;51;6,375;64;1.25;37;17;54;5;0;2;3;;;
5268;2023;1;9;17;6;1;1;18;11,700;117;6.50;58;5;64;15;9;6;1;;;
5269;2023;1;9;17;6;1;2;22;14,300;143;6.50;70;6;77;19;10;7;1;;;
5270;2023;1;9;17;6;1;5;11;4,950;50;4.50;25;2;27;7;4;2;0;;;
5271;2023;1;9;17;6;1;6;21;12,285;123;5.85;61;5;67;17;10;6;1;;;
5272;2023;1;9;17;6;2;1;28;8,400;84;3.00;49;22;71;7;0;2;4;;;
5273;2023;1;9;17;7;1;1;3;1,980;20;6.60;10;1;11;2;2;1;0;;;
5274;2023;1;9;17;7;2;1;3;200;2;0.67;1;1;2;0;0;0;0;;;
5275;2023;1;9;17;9;1;1;7;4,620;46;6.60;23;2;25;6;4;2;0;;;
5276;2023;1;9;17;9;1;2;14;7,000;70;5.00;34;3;38;9;5;4;0;;;
5277;2023;1;9;17;9;1;5;6;3,228;32;5.38;16;1;18;5;3;2;0;;;
5278;2023;1;9;17;9;1;6;7;2,800;28;4.00;14;1;15;4;2;1;0;;;
5279;2023;1;9;17;9;2;1;19;1,140;11;0.60;7;3;10;1;0;0;1;;;
5280;2023;1;9;17;9;2;2;17;1,020;10;0.60;6;3;9;1;0;0;0;;;
5281;2023;1;9;17;10;1;2;12;8,400;84;7.00;41;4;45;11;6;4;0;;;
5282;2023;1;9;17;10;1;6;14;8,190;82;5.85;41;4;45;11;6;4;1;;;
5283;2023;1;9;17;10;2;1;13;3,900;39;3.00;23;10;33;3;0;1;2;;;
5284;2023;1;9;17;11;1;1;2;1,544;15;7.72;8;1;8;2;1;1;0;;;
5285;2023;1;9;17;11;1;5;40;24,000;240;6.00;120;11;130;34;19;12;2;;;
5286;2023;1;9;19;1;1;1;63;56,700;567;9.00;283;25;308;71;45;28;6;;;
5287;2023;1;9;19;1;1;5;123;82,164;822;6.68;410;37;447;115;65;41;8;;;
5288;2023;1;9;19;1;2;1;4;800;8;2.00;5;2;7;1;0;0;0;;;
5289;2023;1;9;19;1;2;2;8;1,600;16;2.00;9;4;14;1;0;0;1;;;
